Files	Filesizes	Extracted Text	Metadata
1044	77.0107007249	21.3807386952	1.6085605799
1045	59.0987213629	40.4612159329	0.4400627042
1046	85.4227405248	7.8134110787	6.7638483965
1047	68.0492251595	21.3764813127	10.5742935278
1048	60.4237288136	20	19.5762711864
1049	60.4237288136	20	19.5762711864
1050	74.2747235134	24.7916332746	0.9336432121
1051	75.2216312057	23.4873670213	1.2910017731
1052	67.5530003593	28.2788357887	4.168163852
1053	75.9276437848	22.5284919162	1.543864299
1054	77.1302075773	21.1786906663	1.6911017564
1055	63.8339920949	13.3399209486	22.8260869565
1056	83.1069313828	8.8122605364	8.0808080808
1057	74.2650004005	24.8017303533	0.9332692462
1058	74.2747235134	24.7916332746	0.9336432121
1059	66.6666666667	23.7742068397	9.5591264936
1060	59.9197247706	26.7775229358	13.3027522936
1061	76.6780865372	21.8436746606	1.4782388022
1062	59.9197247706	26.7775229358	13.3027522936
1063	56.4516129032	12.5	31.0483870968
1064	59.9197247706	26.7775229358	13.3027522936
1065	85.138070121	7.6636673906	7.1982624884
1066	74.583863297	24.1276336891	1.2885030139
1067	67.4688057041	11.9429590018	20.5882352941
1068	59.9197247706	26.7775229358	13.3027522936
1069	60.5532786885	15.7786885246	23.6680327869
1070	65.5785088838	33.4310975091	0.9903936071
1071	76.1930187546	22.2518854702	1.5550957752
1072	74.0811623638	25.0087880327	0.9100496036
1073	74.4186840578	24.7857411138	0.7955748284
1074	76.3424224844	22.1556114227	1.501966093
1075	61.769005848	21.3450292398	16.8859649123
1076	75.0384122919	23.4699103713	1.4916773368
1077	66.7286245353	11.8029739777	21.468401487
1078	77.3162006279	20.9826969409	1.7011024312
1079	75.5607321131	22.8885191348	1.5507487521
1080	59.9197247706	26.7775229358	13.3027522936
1081	76.8978198056	21.5721040189	1.5300761755
1082	75.4781483877	23.4454402661	1.0764113462
1083	89.4970712987	5.8170066653	4.685922036
1084	79.5178505705	16.2127346338	4.2694147957
1085	73.9439426142	25.2822794899	0.7737778959
1086	74.2688887108	24.7976924926	0.9334187966
1087	58.01114372	40.9978308026	0.9910254774
1088	77.1571141451	21.2280823342	1.6148035207
1089	78.9023521026	4.5616535994	16.5359942979
1090	66.7286245353	11.8029739777	21.468401487
1091	74.2688887108	24.7976924926	0.9334187966
1092	72.8796213381	26.3752078803	0.7451707816
1093	74.2630567126	24.8037487985	0.9331944889
1094	59.9197247706	26.7775229358	13.3027522936
1095	74.4319132559	24.7883270306	0.7797597135
1096	75.8960138648	22.4887348354	1.6152512998
1097	74.3968028685	24.7329498767	0.8702472548
1098	77.023480663	21.3674033149	1.6091160221
1099	61.3359023764	34.938985228	3.7251123956
1100	72.602739726	26.2408179472	1.1564423268
1101	73.4824690725	25.7707839241	0.7467470034
1102	77.0334598137	21.3590893412	1.6074508451
1103	59.9197247706	26.7775229358	13.3027522936
1104	76.1514195584	22.5121881273	1.3363923143
1105	67.6882661996	12.0840630473	20.2276707531
1106	72.6130653266	8.040201005	19.3467336683
1107	74.5367149453	24.7264562646	0.7368287901
1108	54.049047006	45.2193299212	0.7316230728
1109	77.1485411141	21.3063660477	1.5450928382
1110	68.8945511564	26.5582124657	4.5472363779
1111	76.9601763814	21.4344770566	1.6053465619
1112	75.8343756171	22.6318214732	1.5338029096
1113	73.680121811	25.595848482	0.724029707
1114	62.123039807	10.0120627262	27.8648974668
1115	74.5659640168	24.699877115	0.7341588682
1116	77.408056042	20.9597197898	1.6322241681
1117	72.4413553432	26.2090935418	1.349551115
1118	71.503921352	27.8526455319	0.6434331161
1119	70.1191567369	29.2876056625	0.5932376006
1120	59.8407281001	26.9624573379	13.196814562
1121	59.9197247706	26.7775229358	13.3027522936
1122	74.2662072486	24.9904287902	0.7433639612
1123	68.638044969	30.3935829766	0.9683720544
1124	70.8540115798	26.747311828	2.3986765922
1125	66.5413533835	11.7481203008	21.7105263158
1126	72.3923249643	26.8149962577	0.792678778
1127	62.5592417062	35.0504842366	2.3902740573
1128	59.9197247706	26.7775229358	13.3027522936
1129	77.4035317201	21.0725964683	1.5238718116
1130	88.2057015092	5.3102291783	6.4840693125
1131	73.3554410121	25.8047074938	0.8398514941
1132	73.296580773	25.2601585728	1.4432606541
1133	73.4945724624	25.6179775281	0.8874500095
1134	67.7571792076	28.026172301	4.2166484915
1135	61.6845895116	37.2116158984	1.10379459
1136	63.5369188696	15.4056517776	21.0574293528
1137	74.0258897576	25.2181812283	0.755929014
1138	55.5165272476	44.0103955169	0.4730772354
1139	79.1402396054	4.5102184637	16.3495419309
1140	77.4210423069	21.0553848166	1.5235728765
1141	70.9694470874	26.5778623533	2.4526905593
1142	60.4237288136	20	19.5762711864
1143	75.7769263516	22.9831843338	1.2398893146
1144	88.1222707424	5.1237263464	6.7540029112
1145	60.8794197643	28.6038077969	10.5167724388
1146	68.0102915952	12.1783876501	19.8113207547
1147	59.9197247706	26.7775229358	13.3027522936
1148	74.2688887108	24.7976924926	0.9334187966
1149	72.6619702685	26.6918127357	0.6462169958
1150	75.6904487917	22.9689298044	1.3406214039
1151	61.4370468029	23.3355306526	15.2274225445
1152	59.9197247706	26.7775229358	13.3027522936
1153	73.4307824592	6.7067927773	19.8624247635
1154	77.8608559425	20.4799544257	1.6591896319
1155	73.5810742207	25.2360645751	1.1828612042
1156	59.8407281001	26.9624573379	13.196814562
1157	77.9165180164	20.4209775241	1.6625044595
1158	74.2630567126	24.8037487985	0.9331944889
1159	74.3752466132	24.858608444	0.7661449428
1160	64.9697580645	31.1323924731	3.8978494624
1161	76.8151645795	21.5903647437	1.5944706768
1162	77.2166678829	21.0829745311	1.7003575859
1163	89.0663592952	7.1134529886	3.8201877161
1164	75.0908877683	23.5428638443	1.3662483875
1165	68.54912764	20.7988980716	10.6519742883
1166	74.7790218032	23.8479670006	1.3730111962
1167	59.9197247706	26.7775229358	13.3027522936
1168	74.3215876873	24.3302667361	1.3481455766
1169	62.4737945493	13.3123689727	24.213836478
1170	55.8435438266	33.2233741753	10.9330819981
1171	74.2747235134	24.7916332746	0.9336432121
1172	60.4237288136	20	19.5762711864
1173	54.9806949807	27.1814671815	17.8378378378
1174	75.2872201824	23.332938529	1.3798412886
1175	73.5016286645	25.5496742671	0.9486970684
1176	86.4789446981	7.6357179097	5.8853373922
1177	74.609889452	24.4602306741	0.9298798739
1178	74.2650004005	24.8017303533	0.9332692462
1179	72.5348240469	26.7534213099	0.7117546432
1180	62.4917163685	34.9458802739	2.5624033576
1181	73.7870746175	25.4854823603	0.7274430222
1182	73.9570529969	25.2006362519	0.8423107512
1183	61.6691110375	37.2285565596	1.1023324029
1184	77.2914236601	21.2781631776	1.4304131623
1185	76.6077692608	21.878654021	1.5135767182
1186	69.1975841242	10.8714408973	19.9309749784
1187	71.9331790279	27.2852302841	0.781590688
1188	70.0413004342	29.1362208338	0.822478732
1189	74.2864015394	24.7795060936	0.9340923669
1190	59.9197247706	26.7775229358	13.3027522936
1191	76.8234165067	21.5793803126	1.5972031807
1192	76.4740881775	22.1395846969	1.3863271256
1193	74.9378081324	24.0083224026	1.0538694649
1194	74.2630567126	24.8037487985	0.9331944889
1195	63.7399692675	35.2654942803	0.9945364521
1196	74.7835844822	23.9713583413	1.2450571765
1197	76.9608906239	21.3547314393	1.6843779368
1198	74.2688887108	24.7976924926	0.9334187966
1199	76.3733152112	22.3071695549	1.3195152339
1200	58.8486140725	16.5245202559	24.6268656716
1201	77.2211785988	21.1577262924	1.6210951089
1202	74.2805611222	24.7855711423	0.9338677355
1203	69.5275360199	29.6204198055	0.8520441747
1204	64.7184604419	18.8168210976	16.4647184604
1205	73.5235287925	25.6588412815	0.817629926
1206	73.7561420064	25.4856659399	0.7581920536
1207	87.6697641172	4.0385989993	8.2916368835
1208	59.9197247706	26.7775229358	13.3027522936
1209	76.7448055408	21.7035162493	1.5516782099
1210	75.0392695857	23.8170037306	1.1437266837
1211	66.820702403	11.8299445471	21.3493530499
1212	76.6223272004	21.929388364	1.4482844356
1213	58.3401962803	41.2600370599	0.3997666598
1214	75.3146176186	23.3585786686	1.3268037128
1215	81.6246056782	13.8012618297	4.5741324921
1216	59.8407281001	26.9624573379	13.196814562
1217	76.3343878307	22.0973278589	1.5682843104
1218	67.1328671329	28.5977180714	4.2694147957
1219	75.6708845284	22.9048230332	1.4242924384
1220	77.2003897369	21.286131861	1.5134784021
1221	59.9197247706	26.7775229358	13.3027522936
1222	61.6735292726	37.2237209522	1.1027497752
1223	77.3840653183	22.2014693064	0.4144653752
1224	76.6372355968	21.8827415359	1.4800228673
1225	77.9807893088	20.8028816037	1.2163290875
1226	76.3853367434	22.0866942095	1.5279690472
1227	75.0586029067	23.3808854062	1.5605116871
1228	61.6257157683	38.1621710197	0.212113212
1229	74.9990425491	24.1086132281	0.8923442227
1230	55.8309330833	42.6150445442	1.5540223726
1231	73.9923164126	25.2739639753	0.733719612
1232	80.2527348171	15.3715579027	4.3757072803
1233	74.0812825757	25.1500956654	0.7686217589
1234	64.0786749482	12.0082815735	23.9130434783
1235	81.8670382166	13.5151273885	4.6178343949
1236	74.2688887108	24.7976924926	0.9334187966
1237	61.3690147361	38.6131795651	0.0178056987
1238	76.8538587849	21.6157635468	1.5303776683
1239	76.6846961502	21.8326439707	1.4826598791
1240	75.3773584906	23.2488207547	1.3738207547
1241	72.5312290342	26.7243858024	0.7443851634
1242	67.2661870504	11.9604316547	20.773381295
1243	65.3966054728	30.5853827503	4.0180117769
1244	63.1959603713	36.5245760069	0.2794636218
1245	75.9006622517	22.5562913907	1.5430463576
1246	74.2844544216	24.7815281007	0.9340174778
1247	63.7798036466	32.1528751753	4.0673211781
1248	74.1878079942	24.7490417959	1.0631502099
1249	76.0466414439	22.5082180736	1.4451404825
1250	75.9090602442	22.5190582203	1.5718815355
1251	74.740220662	24.3249749248	0.9348044132
1252	77.5156239028	20.8482550383	1.6361210589
1253	77.0895264431	21.2996889043	1.6107846526
1254	62.9256166741	36.7773599337	0.2970233922
1255	66.1234396671	29.854368932	4.0221914008
1256	73.5699458944	25.637186511	0.7928675945
1257	64.8028673835	18.6379928315	16.5591397849
1258	77.2023602916	21.1801457827	1.6174939257
1259	59.8635588403	26.9471290506	13.1893121092
1260	75.9075251722	22.5490196078	1.5434552199
1261	74.2688887108	24.7976924926	0.9334187966
1262	73.3131487889	25.8470299885	0.8398212226
1263	62.9599345871	18.1520850368	18.8879803761
1264	77.231367646	21.1502396333	1.6183927207
1265	80.2464481308	19.2912135884	0.4623382808
1266	89.3161409164	5.3419295418	5.3419295418
1267	76.9924915616	21.4024936282	1.6050148102
1268	76.8777008025	21.5241100213	1.5981891762
1269	75.9623609923	4.2771599658	19.7604790419
1270	57.4040219378	0.365630713	42.2303473492
1271	74.1068480486	25.1238195866	0.7693323648
1272	74.2805611222	24.7855711423	0.9338677355
1273	56.4712710389	36.7962855485	6.7324434127
1274	74.4400840369	24.6363023744	0.9236135886
1275	78.1420373027	20.1865136298	1.6714490674
1276	74.9150485437	23.6711165049	1.4138349515
1277	67.0018281536	11.8829981718	21.1151736746
1278	67.3835125448	11.917562724	20.6989247312
1279	76.7782426778	21.6984832636	1.5232740586
1280	69.2746489069	30.0506732301	0.674677863
1281	75.5120678408	22.9680365297	1.5198956295
1282	59.9197247706	26.7775229358	13.3027522936
1283	76.2687969925	22.1670247046	1.5641783029
1284	74.2669443999	24.7997115847	0.9333440154
1285	76.3862400226	21.9679310588	1.6458289186
1286	76.2306874335	22.3118784012	1.4574341653
1287	74.030816641	25.251155624	0.718027735
1288	77.3726203807	20.9966405375	1.6307390818
1289	81.6497640325	17.1804398032	1.1697961643
1290	59.0761588077	39.9903850006	0.9334561917
1291	77.2647702407	21.0357403355	1.6994894238
1292	94.0145847145	3.7882375225	2.1971777631
1293	76.6727056913	21.8716811395	1.4556131692
1294	77.4924577282	20.872798709	1.6347435628
1295	77.1684115649	21.2161131526	1.6154752825
1296	77.717633101	20.5546492659	1.7277176331
1297	72.8406945319	26.2966939395	0.8626115286
1298	77.613099019	20.7424659468	1.6444350342
1299	77.0786516854	21.2323305545	1.6890177601
1300	76.6309847153	22.1281354849	1.2408797998
1301	77.3343974461	21.2351893916	1.4304131623
1302	62.210982659	21.098265896	16.6907514451
1303	72.389624206	26.881316687	0.729059107
1304	77.1302075773	21.1786906663	1.6911017564
1305	85.243798118	4.8331907613	9.9230111206
1306	76.5504138961	21.8686388927	1.5809472113
1307	76.5214521452	21.9405940594	1.5379537954
1308	59.202361588	39.3999638532	1.3976745587
1309	67.6056338028	12.0598591549	20.3345070423
1310	85.1246882793	11.9825436409	2.8927680798
1311	76.2687969925	22.1670247046	1.5641783029
1312	73.4902701221	25.8001644486	0.7095654292
1313	73.2024169184	26.0154414233	0.7821416583
1314	72.1689339509	26.9812903461	0.849775703
1315	85.0539291217	7.7966101695	7.1494607088
1316	72.9555409927	26.2408167489	0.8036422585
1317	74.2708333333	24.7956730769	0.9334935897
1318	74.2669443999	24.7997115847	0.9333440154
1319	61.6845895116	37.2116158984	1.10379459
1320	89.3161409164	5.3419295418	5.3419295418
1321	74.0309383026	24.5774353461	1.3916263513
1322	74.4239848914	24.4759206799	1.1000944287
1323	67.2661870504	11.9604316547	20.773381295
1324	59.8407281001	26.9624573379	13.196814562
1325	76.8703284647	21.5319207296	1.5977508057
1326	76.6584913561	21.947717892	1.3937907519
1327	73.9984882842	25.235794801	0.7657169148
1328	73.240771889	26.0466680938	0.7125600171
1329	67.0339761249	11.753902663	21.2121212121
1330	80.0110436223	7.1783545003	12.8106018774
1331	73.2460767506	25.9857576157	0.7681656337
1332	77.1413131586	21.2847878952	1.5738989462
1333	65.0353773585	31.5448113208	3.4198113208
1334	59.9197247706	26.7775229358	13.3027522936
1335	74.2747235134	24.7916332746	0.9336432121
1336	67.2641509434	10.9433962264	21.7924528302
1337	67.202970297	23.2260726073	9.5709570957
1338	73.8233397808	25.1036197845	1.0730404347
1339	77.4072015317	21.1537273794	1.4390710889
1340	64.4709180098	19.3412754029	16.1878065872
1341	59.9197247706	26.7775229358	13.3027522936
1342	77.0747263898	21.2365006886	1.6887729217
1343	79.9925065568	15.6612963657	4.3461970776
1344	61.6573580985	36.8359527211	1.5066891804
1345	93.8458454445	3.8288062544	2.3253483011
1346	64.7184604419	18.8168210976	16.4647184604
1347	76.8707911133	21.6627855749	1.4664233117
1348	75.8661005477	22.7001415298	1.4337579226
1349	73.7685691947	25.3205629398	0.9108678655
1350	74.2688887108	24.7976924926	0.9334187966
1351	66.5387182911	29.5894526035	3.8718291055
1352	75.7621636501	22.6343679031	1.6034684468
1353	59.9197247706	26.7775229358	13.3027522936
1354	74.855864057	24.2603550296	0.8837809134
1355	77.5931272446	20.7661432294	1.6407295261
1356	71.7069601942	27.5182069103	0.7748328955
1357	76.0175182482	22.6218978102	1.3605839416
1358	74.2630567126	24.8037487985	0.9331944889
1359	75.8706467662	22.7156898435	1.4136633904
1360	58.7811939564	40.9456940912	0.2731119525
1361	77.799907057	20.6532563234	1.5468366195
1362	84.551195309	12.8326567433	2.6161479477
1363	55.8303886926	3.3568904594	40.8127208481
1364	74.2650004005	24.8017303533	0.9332692462
1365	77.227585249	21.1542468227	1.6181679283
1366	74.4238396398	24.7436309715	0.8325293886
1367	76.628953108	21.7829880044	1.5880588877
1368	67.3524150268	11.9856887299	20.6618962433
1369	66.7286245353	11.8029739777	21.468401487
1370	75.9276437848	22.5284919162	1.543864299
1371	80.3331440469	15.2754116979	4.3914442552
1372	77.0426259109	21.4548268524	1.5025472367
1373	67.1790235081	11.9349005425	20.8860759494
1374	72.600650671	26.6097329538	0.7896163752
1375	73.5925681507	25.2246306919	1.1828011574
1376	75.4348344055	23.1772694782	1.3878961163
1377	74.0567370163	25.0030265122	0.9402364715
1378	64.6350106308	18.993621545	16.3713678242
1379	76.8374164811	21.4886126877	1.6739708312
1380	77.9926756695	20.6740672923	1.3332570382
1381	71.8873846739	27.3738942963	0.7387210298
1382	32.1937321937	1.9943019943	65.811965812
1383	74.2688887108	24.7976924926	0.9334187966
1384	77.0561830292	21.256878077	1.6869388937
1385	70.4884941461	20.1453371013	9.3661687525
1386	60.8440797186	12.0750293083	27.080890973
1387	77.4965576028	20.9756737263	1.5277686709
1388	67.2661870504	11.9604316547	20.773381295
1389	73.9282385834	24.7145852749	1.3571761417
1390	72.7878950988	26.5153554021	0.6967494991
1391	63.3061527057	30.9612058315	5.7326414628
1392	71.3578934456	27.6894140737	0.9526924807
1393	77.4619218081	20.9026461711	1.6354320208
1394	77.0291162072	21.4699819634	1.5009018294
1395	77.5543728234	20.914646166	1.5309810106
1396	59.1132755035	39.7047633541	1.1819611424
1397	69.2967409949	10.8919382504	19.8113207547
1398	77.3466396818	21.0272873194	1.6260729988
1399	72.5972706156	26.5570557491	0.8456736353
1400	61.769005848	21.3450292398	16.8859649123
1401	75.3631647211	23.1258106355	1.5110246433
1402	75.9623609923	4.2771599658	19.7604790419
1403	77.7187389302	20.630534892	1.6507261778
1404	76.0543289506	22.5006201935	1.4450508559
1405	77.1058464949	21.2801330008	1.6140205043
1406	77.1755725191	21.0458015267	1.7786259542
1407	73.101422741	26.0098409429	0.8887363161
1408	72.4425743257	26.7538111333	0.8036145409
1409	67.8509532062	12.1317157712	20.0173310225
1410	58.3805209513	28.4824462061	13.1370328426
1411	59.9197247706	26.7775229358	13.3027522936
1412	76.3265579929	22.1104179245	1.5630240827
1413	76.7527675277	21.6550498838	1.5921825885
1414	86.0822760477	4.9980776624	8.9196462899
1415	74.1546429893	24.9833518313	0.8620051794
1416	76.0877156226	22.2850757734	1.627208604
1417	65.5785088838	33.4310975091	0.9903936071
1418	75.7586183169	22.6381339022	1.6032477809
1419	75.3609859284	23.5675526534	1.0714614182
1420	55.0194552529	27.0038910506	17.9766536965
1421	67.0909090909	11.9090909091	21
1422	59.9197247706	26.7775229358	13.3027522936
1423	76.1438469908	22.521903453	1.3342495562
1424	73.6453909767	25.6106516811	0.7439573422
1425	77.3544011746	21.0165699504	1.6290288751
1426	59.9197247706	26.7775229358	13.3027522936
1427	64.3992055611	31.7610062893	3.8397881496
1428	74.2951645928	24.970861553	0.7339738542
1429	64.3078512397	31.6976584022	3.9944903581
1430	75.6976127321	23.0663129973	1.2360742706
1431	74.2630567126	24.8037487985	0.9331944889
1432	53.8217599304	45.7560162366	0.422223833
1433	74.6272570615	24.4998876152	0.8728553233
1434	73.8762460034	25.3933922638	0.7303617328
1435	70.4906068388	28.8795783214	0.6298148398
1436	79.6710404731	16.0413971539	4.2875623729
1437	77.3888043294	18.6876374091	3.9235582615
1438	76.3162849074	22.2215249451	1.4621901475
1439	77.0958938884	21.4253982357	1.4787078759
1440	60.8011444921	22.6752503577	16.5236051502
1441	68.1514566232	30.910993079	0.9375502978
1442	75.9383378016	8.5120643432	15.5495978552
1443	77.6365049092	20.7176661722	1.6458289186
1444	68.1663837012	12.2241086587	19.6095076401
1445	74.0336351876	24.7606727038	1.2056921087
1446	71.1711711712	28.0120587514	0.8167700775
1447	67.3838209983	22.6333907057	9.982788296
1448	77.0985155196	21.3292847503	1.5721997301
1449	72.5189324106	26.8202059166	0.6608616729
1450	54.9653579677	27.2517321016	17.7829099307
1451	87.7802123715	8.3094555874	3.9103320411
1452	74.2800508639	24.8485301818	0.8714189543
1453	76.5758091993	21.7703009654	1.6538898353
1454	59.8407281001	26.9624573379	13.196814562
1455	73.0520536069	26.106274609	0.8416717841
1456	95.5410394774	1.1644419199	3.2945186027
1457	68.6885245902	12.3770491803	18.9344262295
1458	73.8588912887	25.3023758099	0.8387329014
1459	59.2252372031	39.372695957	1.4020668399
1460	61.3752122241	36.4365214111	2.1882663648
1461	66.8518518519	11.7592592593	21.3888888889
1462	73.6078299021	25.6058049274	0.7863651704
1463	75.5081300813	23.0119410569	1.4799288618
1464	78.0221079388	20.6005792989	1.3773127623
1465	66.8943515072	32.6291463864	0.4765021064
1466	74.5352704358	24.6490460354	0.8156835288
1467	68.6982530669	30.2917334952	1.010013438
1468	77.3886908506	20.9827357238	1.6285734256
1469	73.9559605163	25.2015764544	0.8424630293
1470	67.0018281536	11.8829981718	21.1151736746
1471	75.1809954751	23.5011312217	1.3178733032
1472	76.7791732077	21.6967556253	1.5240711669
1473	47.7848101266	15.664556962	36.5506329114
1474	78.0221079388	20.6005792989	1.3773127623
1475	77.5431186202	20.8166138684	1.6402675114
1476	66.7280088333	29.002576371	4.2694147957
1477	56.8831168831	13.1168831169	30
1478	76.4747639668	21.8712287925	1.6540072407
1479	76.7055361813	22.0248474281	1.2696163906
1480	89.8827884022	5.3464939338	4.770717664
1481	74.4153494247	24.7891843911	0.7954661842
1482	74.4661815579	24.1441011571	1.389717285
1483	59.9197247706	26.7775229358	13.3027522936
1484	76.5837411637	21.8325176726	1.5837411637
1485	66.4461247637	11.7202268431	21.8336483932
1486	60.3870967742	35.33640553	4.2764976959
1487	59.9197247706	26.7775229358	13.3027522936
1488	86.4163306452	7.7368951613	5.8467741936
1489	77.0838846256	21.3747023022	1.5414130722
1490	72.5467868106	26.2996336271	1.1535795623
1491	66.1676301909	33.2957136605	0.5366561485
1492	77.6710684274	20.6835675447	1.645364028
1493	78.9023521026	4.5616535994	16.5359942979
1494	77.3106824071	21.3475381515	1.3417794414
1495	75.7992417812	22.8823629265	1.3183952923
1496	66.2342019908	32.462811766	1.3029862432
1497	77.4539340013	20.9136131157	1.6324528831
1498	77.4340628507	20.9315375982	1.6343995511
1499	68.3193277311	12.268907563	19.4117647059
1500	63.7403137403	34.0672840673	2.1924021924
1501	74.0784740785	25.1526251526	0.7689007689
1502	77.5901119524	20.902090209	1.5077978386
1503	77.9844074101	20.3490451327	1.6665474573
1504	73.6034046221	25.1414103324	1.2551850455
1505	60.0919775166	37.9322091637	1.9758133197
1506	75.2924160483	23.2423594516	1.4652245001
1507	73.782171164	25.1803366284	1.0374922077
1508	67.6882661996	12.0840630473	20.2276707531
1509	59.6330275229	10.0917431193	30.2752293578
1510	72.770135345	25.9374306634	1.2924339916
1511	72.5513295187	26.1415909346	1.3070795467
1512	71.1804324708	20.5955334988	8.2240340305
1513	67.9310344828	12.1551724138	19.9137931034
1514	67.2661870504	11.9604316547	20.773381295
1515	67.3732718894	11.33640553	21.2903225806
1516	79.2901573363	16.4654226125	4.2444200512
1517	81.6611633223	12.446024892	5.8928117856
1518	83.7420304071	10.5689063266	5.6890632663
1519	79.4744579199	16.2624035281	4.263138552
1520	75.1776900296	23.672260612	1.1500493583
1521	73.0556930222	26.0573299326	0.8869770452
1522	76.4739269244	21.8730046116	1.653068464
1523	67.5341945289	28.0585106383	4.4072948328
1524	55.4091158704	41.4058209775	3.1850631521
1525	70.826709062	10.8108108108	18.3624801272
1526	74.6468714311	23.9526356915	1.4004928773
1527	73.4856123478	25.6107965563	0.9035910959
1528	64.7394718059	18.7723054961	16.4882226981
1529	63.3061527057	30.9612058315	5.7326414628
1530	67.6056338028	12.0598591549	20.3345070423
1531	75.9174892432	22.6082004556	1.4743103012
1532	74.5651913158	24.0374235336	1.3973851505
1533	61.459100958	21.5180545321	17.0228445099
1534	59.9197247706	26.7775229358	13.3027522936
1535	77.177385748	21.2043339353	1.6182803167
1536	73.3886779859	25.6393141713	0.9720078428
1537	77.3392832241	21.0361176963	1.6245990796
1538	55.164131305	26.3410728583	18.4947958367
1539	77.5296632029	20.7531874125	1.7171493846
1540	62.7373417722	18.9873417722	18.2753164557
1541	64.5730416373	19.1249117855	16.3020465773
1542	77.3789593518	21.0607379629	1.5603026853
1543	66.6355140187	11.7757009346	21.5887850467
1544	73.512597925	25.6651845578	0.8222175171
1545	77.5001639452	20.9718670077	1.5279690472
1546	74.1349425435	24.369262374	1.4957950825
1547	59.9197247706	26.7775229358	13.3027522936
1548	76.0986515755	22.2734576958	1.6278907287
1549	74.0432968365	25.1257177503	0.8309854132
1550	59.9141630901	20.2575107296	19.8283261803
1551	63.3082158483	33.8721438989	2.8196402528
1552	78.1769580326	20.5773857257	1.2456562417
1553	75.8390591966	22.621564482	1.5393763214
1554	77.2616646965	21.1181419929	1.6201933106
1555	77.7030375982	20.6471712809	1.6497911209
1556	77.231367646	21.1502396333	1.6183927207
1557	77.1007676879	21.2877792378	1.6114530742
1558	77.2136953955	21.1681366762	1.6181679283
1559	75.2964426877	23.2645750988	1.4389822134
1560	66.2342019908	32.462811766	1.3029862432
1561	75.4266433067	23.0614496139	1.5119070794
1562	77.6012400698	20.8938836143	1.504876316
1563	77.5379857469	20.8955223881	1.566491865
1564	91.8482647296	3.4705407587	4.6811945117
1565	59.9197247706	26.7775229358	13.3027522936
1566	77.9844074101	20.3490451327	1.6665474573
1567	72.8241231076	26.4500654165	0.7258114759
1568	74.6657049326	24.0415025246	1.2927925429
1569	59.8635588403	26.9471290506	13.1893121092
1570	74.2630567126	24.8037487985	0.9331944889
1571	74.2114072357	24.2886571392	1.4999356251
1572	64.3274853801	13.1578947368	22.514619883
1573	59.6667900777	38.6153276564	1.7178822658
1574	59.9197247706	26.7775229358	13.3027522936
1575	68.7601957586	12.3980424144	18.8417618271
1576	64.7302158273	34.5713429257	0.698441247
1577	72.5058784011	26.189676408	1.3044451909
1578	66.3096910112	29.6172752809	4.0730337079
1579	71.7698639943	27.5351944643	0.6949415414
1580	77.4078478002	20.9624396727	1.6297125271
1581	77.3518136243	21.2739604836	1.3742258921
1582	73.6934060307	25.6047233184	0.701870651
1583	68.5321100917	20.8256880734	10.6422018349
1584	73.6060670797	25.5643381044	0.8295948159
1585	74.1767478656	25.0552131061	0.7680390282
1586	77.3009127012	21.0757332962	1.6233540027
1587	54.9653579677	27.2517321016	17.7829099307
1588	77.1359223301	21.2482662968	1.6158113731
1589	66.9563843236	29.3773704172	3.6662452592
1590	59.8635588403	26.9471290506	13.1893121092
1591	68.3193277311	12.268907563	19.4117647059
1592	61.5186851118	38.3766889928	0.1046258954
1593	77.2393634297	21.2471581682	1.5134784021
1594	87.9539415412	5.196338943	6.8497195158
1595	77.4248366013	21.0522875817	1.522875817
1596	77.1443096812	21.1634831869	1.692207132
1597	68.6729156389	19.8815984213	11.4454859398
1598	85.3316326531	4.8044217687	9.8639455782
1599	77.4891166971	20.874877124	1.6360061789
1600	73.590884814	25.5794908314	0.8296243546
1601	59.9197247706	26.7775229358	13.3027522936
1602	76.3890679386	22.109062782	1.5018692794
1603	89.7307451472	5.4268419954	4.8424128574
1604	75.790368272	22.8895184136	1.3201133145
1605	77.7030375982	20.6471712809	1.6497911209
1606	75.1826619273	23.6670616114	1.1502764613
1607	49.0445859873	21.5286624204	29.4267515924
1608	77.6014109347	20.7548500882	1.6437389771
1609	65.1949963208	17.8072111847	16.9977924945
1610	89.1802824702	10.4970922182	0.3226253115
1611	74.3111222445	24.9592935872	0.7295841683
1612	74.608461203	24.4677054835	0.9238333135
1613	73.9798196268	25.3266660714	0.6935143019
1614	76.9183210826	21.4810743972	1.6006045202
1615	72.4005349381	26.301125599	1.2983394628
1616	59.9197247706	26.7775229358	13.3027522936
1617	75.4986680528	22.987460204	1.5138717432
1618	76.7383145684	21.6717843739	1.5899010577
1619	59.9197247706	26.7775229358	13.3027522936
1620	60.4237288136	20	19.5762711864
1621	72.8361928496	26.4193744209	0.7444327295
1622	62.210982659	21.098265896	16.6907514451
1623	69.3604836144	23.2580337257	7.3814826599
1624	59.0830449827	20.9342560554	19.9826989619
1625	73.2968277946	25.8232628399	0.8799093656
1626	77.4924577282	20.872798709	1.6347435628
1627	67.0450384475	28.7074331747	4.2475283779
1628	76.7821748343	21.6253161096	1.5925090561
1629	59.9197247706	26.7775229358	13.3027522936
1630	77.2249669473	21.1537123373	1.6213207153
1631	77.0845222243	21.4380825566	1.4773952191
1632	89.1802824702	10.4970922182	0.3226253115
1633	80.2448801397	19.2927448801	0.4623749802
