Files	filesize	extracted text	metadata
1222	62.8406275805	4.7068538398	32.4525185797
1223	67.9245283019	1.3902681231	30.685203575
1224	47.8806907378	12.506541078	39.6127681842
1225	72.7256914246	19.2381283702	8.0361802053
1226	80.391198044	15.4034229829	4.2053789731
1227	86.2017804154	5.5637982196	8.234421365
1228	74.168797954	16.8371696505	8.9940323956
1229	51.8901890189	11.8361836184	36.2736273627
1230	62.7223098904	36.6016974453	0.6759926643
1231	91.9701699618	1.5088449532	6.520985085
1232	53.9845758355	10.5398457584	35.4755784062
1233	63.4507042254	5.6338028169	30.9154929577
1234	62.0320855615	4.367201426	33.6007130125
1235	74.0778492706	23.7752436771	2.1469070523
1236	67.1875	3.671875	29.140625
1237	81.6864295125	16.0876499549	2.2259205326
1238	53.8088306647	10.8685104318	35.3226589034
1239	70.3911136003	28.5610939979	1.0477924018
1240	65.2517985612	4.8920863309	29.8561151079
1241	68.6098654709	2.0627802691	29.3273542601
1242	73.0861965039	13.5925256178	13.3212778782
1243	57.9418344519	13.1991051454	28.8590604027
1244	65.8442559753	4.1634541249	29.9922898998
1245	56.6476834803	42.6222488653	0.7300676544
1246	66.261925412	3.1222896791	30.6157849089
1247	75.7762830554	21.0540864277	3.1696305169
1248	76.7050334994	18.3130046384	4.9819618622
1249	82.8605356907	16.3821084576	0.7573558517
1250	81.9297101879	15.5514727671	2.518817045
1251	51.1363636364	2.9829545455	45.8806818182
1252	68.4278350515	16.7268041237	14.8453608247
1253	73.3630006357	9.8537825811	16.7832167832
1254	53.9130434783	10.5882352941	35.4987212276
1255	86.9992339842	12.2441574498	0.7566085659
1256	54.8289473684	41.8947368421	3.2763157895
1257	62.5	4.8013245033	32.6986754967
1258	57.5801749271	7.361516035	35.0583090379
1259	58.7193740992	30.9038501132	10.3767757875
1260	64.6153846154	3.8461538462	31.5384615385
1261	65.5147135826	29.8146402765	4.670646141
1262	61.885467315	37.5284804923	0.5860521927
1263	69.2143075512	18.0067257719	12.7789666769
1264	63.2867132867	4.1083916084	32.6048951049
1265	57.033492823	32.5039872408	10.4625199362
1266	64.7304568698	33.3545001838	1.9150429464
1267	66.256899147	23.4570998495	10.2860010035
1268	66.632231405	1.4462809917	31.9214876033
1269	59.9719101124	6.8117977528	33.2162921348
1270	60.1185436071	5.4191363252	34.4623200677
1271	74.5441389291	22.1201157742	3.3357452967
1272	65.0770359501	4.7688921497	30.1540719002
1273	57.1727019499	7.7994428969	35.0278551532
1274	61.2049963262	6.0984570169	32.6965466569
1275	92.9336870027	4.7374005305	2.3289124668
1276	64.4827586207	29.4334975369	6.0837438424
1277	59.0909090909	7.1328671329	33.7762237762
1278	62.9248658318	36.1265417569	0.9485924113
1279	61.8470855413	5.6775170326	32.4753974262
1280	57.9220779221	7.987012987	34.0909090909
1281	64.6385110952	5.0823192556	30.2791696492
1282	81.4992232004	16.7098221992	1.7909546004
1283	67.1166827387	1.9286403086	30.9546769527
1284	68.6835650041	2.7800490597	28.5363859362
1285	53.5522788204	9.2493297587	37.1983914209
1286	60.9865470852	6.0538116592	32.9596412556
1287	80.7055527254	13.2322975038	6.0621497708
1288	92.7595785221	5.7964693189	1.443952159
1289	67.0967741935	14.1505376344	18.752688172
1290	48.1481481481	3.4074074074	48.4444444444
1291	67.2550750221	2.6478375993	30.0970873786
1292	57.1178529755	8.8681446908	34.0140023337
1293	95.5085374907	0.8017817372	3.6896807721
1294	63.7439109255	5.5671537926	30.6889352818
1295	63.0849220104	4.2461005199	32.6689774697
1296	67.0274771024	3.2472939217	29.7252289759
1297	90.7070174861	8.0646754701	1.2283070438
1298	61.1918604651	6.1773255814	32.6308139535
1299	65.3492647059	2.9411764706	31.7095588235
1300	66.4508231049	31.9867272317	1.5624496634
1301	85.0090525045	9.7042848521	5.2866626433
1302	72.6304681504	25.3885264774	1.9810053722
1303	61.306122449	5.306122449	33.387755102
1304	69.820571667	26.7160442312	3.4633841018
1305	59.4798657718	5.7046979866	34.8154362416
1306	69.9166132136	5.7087876844	24.374599102
1307	66.7240839336	32.0414448272	1.2344712392
1308	77.3715726442	10.967538607	11.6608887488
1309	55.5683122847	9.4718714122	34.9598163031
1310	44.3736730361	8.5987261147	47.0276008493
1311	66	2.8181818182	31.1818181818
1312	59.8739495798	6.862745098	33.2633053221
1313	68.4017146356	14.390691978	17.2075933864
1314	62.0738636364	6.0369318182	31.8892045455
1315	67.1261930011	12.8313891835	20.0424178155
1316	56.7552902876	20.8898534997	22.3548562127
1317	54.5454545455	17.279174726	28.1753707286
1318	69.7749196141	26.8282628411	3.3968175447
1319	63.4146341463	4.3734230446	32.2119428091
1320	69.8836708315	8.8323998277	21.2839293408
1321	65.9135559921	2.1611001965	31.9253438114
1322	99.2183715707	0.0528424854	0.7287859439
1323	64.857881137	3.7037037037	31.4384151593
1324	51.9325368939	9.4869992973	38.5804638089
1325	62.2466216216	4.7297297297	33.0236486486
1326	70.3506435863	19.2632046161	10.3861517976
1327	65.6945510361	4.2977743669	30.0076745971
1328	58.0318165002	38.3721790603	3.5960044395
1329	84.9245715459	13.7994731981	1.2759552561
1330	62.2611464968	5.1751592357	32.5636942675
1331	56.0288808664	7.9422382672	36.0288808664
1332	62.1459227468	4.6351931331	33.2188841202
1333	59.201623816	7.3071718539	33.4912043302
1334	60.5384615385	6	33.4615384615
1335	53.5908773563	44.2262043286	2.1829183151
1336	47.4114441417	9.0826521344	43.5059037239
1337	63.0755064457	3.6832412523	33.241252302
1338	64.3582640813	3.2317636196	32.4099722992
1339	61.6176470588	5.9558823529	32.4264705882
1340	56.2698917887	8.656906429	35.0732017823
1341	61.3787375415	5.1495016611	33.4717607973
1342	70.2375809935	11.101511879	18.6609071274
1343	57.2446555819	8.729216152	34.026128266
1344	67.5514626219	12.1885157096	20.2600216685
1345	68.2940208448	12.9456939111	18.7602852441
1346	65.965583174	2.3900573614	31.6443594646
1347	75.6836387073	17.705551975	6.6108093177
1348	69.1278352472	28.8064281421	2.0657366107
1349	61.2574341546	5.0127442651	33.7298215803
1350	65.0015137754	33.5688094998	1.4296767249
1351	57.3253833049	6.3032367973	36.3713798978
1352	92.5379462393	3.7395064869	3.7225472738
1353	59.5611285266	6.1912225705	34.2476489028
1354	82.0116874073	17.0103248857	0.977987707
1355	67.2818791946	3.1040268456	29.6140939597
1356	72.6264274062	11.9086460033	15.4649265905
1357	82.440547682	16.2062615101	1.3531908079
1358	66.8610301263	1.9436345967	31.195335277
1359	61.6484440706	4.9621530698	33.3894028595
1360	64.898989899	7.2390572391	27.861952862
1361	64.0750670241	3.6639857015	32.2609472744
1362	68.6187038689	29.8523805661	1.5289155649
1363	57.263751763	7.6868829337	35.0493653032
1364	62.196219622	4.2304230423	33.5733573357
1365	67.4285714286	4.8888888889	27.6825396825
1366	61.7256637168	5.8997050148	32.3746312684
1367	72.3896752706	19.9833472107	7.6269775187
1368	61.071932299	6.4174894217	32.5105782793
1369	57.3047858942	8.3753148615	34.3198992443
1370	79.7774300122	9.9634846114	10.2590853765
1371	74.5218332732	7.9393720679	17.538794659
1372	59.0783410138	5.069124424	35.8525345622
1373	79.3986747107	16.3485313025	4.2527939868
1374	73.6012207528	15.8189216684	10.5798575788
1375	80.5194805195	15.5116883117	3.9688311688
1376	60.7208872458	4.4362292052	34.842883549
1377	97.6976109934	0.6578254305	1.6445635761
1378	65.8090614887	21.6990291262	12.4919093851
1379	65.1050080775	12.197092084	22.6978998384
1380	86.0009360009	12.168012168	1.8310518311
1381	65.5207280081	2.0222446916	32.4570273003
1382	79.0440578768	15.688505934	5.2674361892
1383	68.374865469	28.5454093882	3.0797251428
1384	62.3409669211	4.6649703138	32.9940627651
1385	64.9015932521	33.7361092516	1.3622974963
1386	67.9245283019	4.1928721174	27.8825995807
1387	89.1952632034	4.5034142968	6.3013224998
1388	61.9032858029	25.0774953503	13.0192188469
1389	68.4852705979	31.043956044	0.4707733581
1390	57.0821529745	7.7195467422	35.1983002833
1391	68.2071867918	31.3719650372	0.4208481709
1392	96.2391243334	0.5964075218	3.1644681448
1393	94.0252374876	4.3782787466	1.5964837658
1394	60.6976744186	5.8914728682	33.4108527132
1395	77.2143562726	16.6611787949	6.1244649325
1396	76.5808344198	20.2086049544	3.2105606258
1397	35.1931330472	8.2975679542	56.5092989986
1398	57.8160059835	7.105459985	35.0785340314
1399	51.6587677725	10.6042654028	37.7369668246
1400	62.5	3.8246268657	33.6753731343
1401	68.7152294854	28.7595618915	2.5252086231
1402	64.5454545455	5.7792207792	29.6753246753
1403	72.7063843755	17.9386180863	9.3549975382
1404	63.0029440628	3.1403336605	33.8567222767
1405	62.1409921671	4.5256744996	33.3333333333
1406	69.4886288944	29.1803601946	1.331010911
1407	61.3314447592	6.3031161473	32.3654390935
1408	67.7982083923	10.9853842527	21.216407355
1409	59.7615499255	6.4828614009	33.7555886736
1410	96.2391243334	0.5964075218	3.1644681448
1411	61.814556331	3.3898305085	34.7956131605
1412	74.1508601676	19.4677253345	6.3814144979
1413	91.7086547465	7.325990993	0.9653542605
1414	37.8765060241	13.7048192771	48.4186746988
1415	62.4347826087	4.4347826087	33.1304347826
1416	61.1918604651	6.1773255814	32.6308139535
1417	74.6686195533	21.9699743684	3.3614060784
1418	63.3684210526	5.6842105263	30.9473684211
1419	63.2478632479	3.4188034188	33.3333333333
1420	62.1599340478	4.94641385	32.8936521022
1421	63.4686346863	3.5977859779	32.9335793358
1422	78.1679942071	8.6531498914	13.1788559015
1423	57.4394463668	3.4602076125	39.1003460208
1424	69.0582959641	17.9779861394	12.9637178965
1425	60.770688566	7.2015161087	32.0277953253
1426	57.0195627158	8.9758342923	34.0046029919
1427	54.1778975741	10.2425876011	35.5795148248
1428	71.6781365802	6.2996294336	22.0222339862
1429	56.843575419	7.8910614525	35.2653631285
1430	64.3707482993	3.9115646259	31.7176870748
1431	91.9770490182	3.7740515408	4.2488994411
1432	55.7061340942	8.1312410842	36.1626248217
1433	61.4107883817	5.1452282158	33.4439834025
1434	55.8571428571	8.0714285714	36.0714285714
1435	73.8482793268	24.4209997488	1.7307209244
1436	69.1834942932	10.5355575066	20.2809482002
1437	61.8556701031	4.7250859107	33.4192439863
1438	64.4987423644	27.5601868487	7.9410707869
1439	62.3702422145	4.4982698962	33.1314878893
1440	51.4522821577	11.3589211618	37.1887966805
1441	60.6760098928	5.441055235	33.8829348722
1442	73.4466971877	8.8293001962	17.7240026161
1443	77.0393811533	12.3769338959	10.5836849508
1444	60.709746637	38.4930263266	0.7972270364
1445	61.4187040895	34.678215108	3.9030808025
1446	66.838614591	4.2004421518	28.9609432572
1447	63.3076923077	5.0769230769	31.6153846154
1448	76.329787234	12.5886524823	11.0815602837
1449	76.39782286	6.5809005443	17.0212765957
1450	62.5879805089	13.2647536546	24.1472658365
1451	62.331838565	5.6053811659	32.0627802691
1452	52.6150627615	6.0669456067	41.3179916318
1453	61.2738419619	25.9196185286	12.8065395095
1454	61.5518744551	4.7079337402	33.7401918047
1455	59.900990099	6.7892503536	33.3097595474
1456	56.7093728928	8.1591368847	35.1314902225
1457	65.1309846432	10.027100271	24.8419150858
1458	89.3343360216	9.6517387133	1.0139252652
1459	51.5491100857	10.0197758734	38.4311140409
1460	56.9221967963	9.0389016018	34.0389016018
1461	68.3531746032	6.8452380952	24.8015873016
1462	82.7946584091	8.2252757887	8.9800658022
1463	69.9636363636	3.2	26.8363636364
1464	66.2988966901	15.1454363089	18.555667001
1465	62.1253405995	4.1780199818	33.6966394187
1466	76.0493659727	19.9972875839	3.9533464433
1467	61.9893428064	4.351687389	33.6589698046
1468	74.5269286754	17.6710334789	7.8020378457
1469	65.3472740851	4.5556385362	30.0970873786
1470	65.4123479045	18.9950428121	15.5926092835
1471	61.0833333333	5.1666666667	33.75
1472	57.2195704057	8.7112171838	34.0692124105
1473	65.2766308836	11.0239471511	23.6994219653
1474	78.6903440622	16.7714884696	4.5381674683
1475	62.5987708516	4.3020193152	33.0992098332
1476	64.4184811471	31.2267657993	4.3547530536
1477	52.0596590909	9.375	38.5653409091
1478	62.4416796267	5.2877138414	32.2706065319
1479	61.7021276596	5.6990881459	32.5987841945
1480	64.118895966	2.016985138	33.864118896
1481	71.12164297	10.7424960506	18.1358609795
1482	60.7194244604	6.4028776978	32.8776978417
1483	76.4955175224	17.8321108394	5.6723716381
1484	83.3878703662	15.1373884979	1.4747411359
1485	77.9265658747	6.4362850972	15.6371490281
1486	60.0626468285	6.0297572435	33.907595928
1487	60.8052588332	5.4231717338	33.771569433
1488	69.115913556	11.394891945	19.489194499
1489	85.7406269207	12.5420297191	1.7173433602
1490	68.1132075472	1.7924528302	30.0943396226
1491	62.074978204	4.5335658239	33.3914559721
1492	61.1012433393	4.7069271758	34.1918294849
1493	59.4001463058	6.7300658376	33.8697878566
1494	59.3141075604	6.3133281372	34.3725643024
1495	59.1508052709	6.8081991215	34.0409956076
1496	66.8036154478	3.3689400164	29.8274445357
1497	68.4438040346	3.818443804	27.7377521614
1498	71.2741869082	25.9520378757	2.7737752161
1499	69.3477390956	11.4445778311	19.2076830732
1500	63.7417520324	33.5933797528	2.6648682148
1501	60.6016140866	6.3096111519	33.0887747616
1502	69.3059125964	6.4267352185	24.2673521851
1503	62.341325811	5.9943582511	31.6643159379
1504	59.0163934426	7.3087431694	33.674863388
1505	70.8752668496	22.933821287	6.1909118634
1506	52.8051391863	11.7344753747	35.460385439
1507	56.4796905222	8.5106382979	35.0096711799
1508	74.1526874358	24.190872462	1.6564401022
1509	75.6382347121	17.8309914902	6.5307737977
1510	63.5961027458	3.8972542073	32.5066430469
1511	65.6702025072	2.4108003857	31.918997107
1512	62.7989371125	4.162976085	33.0380868025
1513	78.3354310887	17.9200755192	3.7444933921
1514	61.8906942393	5.8345642541	32.2747415066
1515	63.2340425532	4.3404255319	32.4255319149
1516	69.4831342003	27.724602284	2.7922635157
1517	59.865470852	6.4275037369	33.7070254111
1518	69.1254315305	26.0414269275	4.833141542
1519	62.2026431718	4.4052863436	33.3920704846
1520	71.9129878439	3.3909149072	24.6960972489
1521	56.7090005522	9.2766427388	34.014356709
1522	53.5140101056	11.20808452	35.2779053744
1523	68.4005661713	15.1804670913	16.4189667374
1524	61.0244988864	6.0876020787	32.8878990349
1525	66.6666666667	5.2959501558	28.0373831776
1526	78.8813987782	15.3676005898	5.751000632
1527	52.3138832998	9.6579476861	38.0281690141
1528	76.8735362998	5.3278688525	17.7985948478
1529	61.2120677488	35.4710656316	3.3168666196
1530	61.7180984153	5.0041701418	33.2777314429
1531	57.6537013802	8.2810539523	34.0652446675
1532	62.8884826325	29.0676416819	8.0438756856
1533	57.2010869565	7.9483695652	34.8505434783
1534	71.5467328371	1.7369727047	26.7162944582
1535	82.1350762527	11.6339869281	6.2309368192
1536	60.11816839	6.4254062038	33.4564254062
1537	68.2816901408	10.7605633803	20.9577464789
1538	58.4648493544	7.1736011478	34.3615494978
1539	63.202725724	4.3441226576	32.4531516184
1540	53.9737387699	8.9149965446	37.1112646856
1541	76.8030918089	21.9151420786	1.2817661124
1542	83.2775057975	3.1692862664	13.5532079361
1543	69.0721649485	12.1420389462	18.7857961054
1544	58.9473684211	7.5657894737	33.4868421053
1545	84.495049505	11.6435643564	3.8613861386
1546	54.1095890411	4.6803652968	41.2100456621
1547	84.9799275433	13.9593328764	1.0607395803
1548	67.6989512647	30.791692371	1.5093563644
1549	59.5833333333	7.0138888889	33.4027777778
1550	53.373015873	9.3915343915	37.2354497354
1551	71.8086133642	24.9710312862	3.2203553496
1552	74.0874448456	16.2053750501	9.7071801043
1553	77.874251497	17.3952095808	4.7305389222
1554	61.7647058824	6.2324929972	32.0028011204
1555	72.8554641598	12.5146886016	14.6298472385
1556	57.2096020622	34.8960850652	7.8943128726
1557	83.8289083007	13.2750978958	2.8959938035
1558	70.9764309764	8.6195286195	20.404040404
1559	66.8403887965	31.6600588311	1.4995523724
1560	33.5215243472	15.5963302752	50.8821453776
1561	63.548951049	4.020979021	32.4300699301
1562	74.6946300991	16.0866559115	9.2187139894
1563	63.4278215223	33.9632545932	2.6089238845
1564	73.4175326936	24.6581472826	1.9243200239
1565	74.8785871965	14.4812362031	10.6401766004
1566	61.5384615385	4.0337711069	34.4277673546
1567	68.8852459016	15.3770491803	15.737704918
1568	78.5811546841	17.0887799564	4.3300653595
1569	62.2377622378	6.0839160839	31.6783216783
1570	60.4813481521	38.9039976106	0.6146542373
1571	65.7221027946	30.8579245652	3.4199726402
1572	70.0607697502	24.2673869007	5.6718433491
1573	61.7424242424	3.8825757576	34.375
1574	55.8571428571	8.0714285714	36.0714285714
1575	91.1128599744	8.3377054914	0.5494345342
1576	57.42434905	14.496833216	28.078817734
1577	65.6849315068	5.0684931507	29.2465753425
1578	60.3647614395	33.5775932259	6.0576453346
1579	65.2173913043	3.2830523514	31.4995563443
1580	61.852433281	5.4160125589	32.7315541601
1581	62.0033112583	4.9668874172	33.0298013245
1582	62.6383763838	3.8745387454	33.4870848708
1583	54.5118733509	10.2374670185	35.2506596306
1584	83.2983964884	15.5889993729	1.1126041387
1585	55.3324099723	8.4487534626	36.2188365651
1586	63.8754946626	32.1638788201	3.9606265172
1587	62.2739018088	4.5650301464	33.1610680448
1588	74.0267935152	23.939423357	2.0337831279
1589	70.0479233227	21.5388711395	8.4132055378
1590	59.0550090065	36.7742829431	4.1707080504
1591	70.7352941176	2.8676470588	26.3970588235
1592	62.4885635865	3.934126258	33.5773101555
1593	56.6689702833	8.0165860401	35.3144436766
1594	60.7113985449	5.5780113177	33.7105901374
1595	68.8761323886	27.6796125213	3.4442550901
1596	57.1938168847	8.7395957194	34.066587396
1597	61.5526802218	4.1589648799	34.2883548983
1598	56.7021873247	9.197980931	34.0998317443
1599	67.5774134791	2.276867031	30.14571949
1600	85.5061542326	6.757096207	7.7367495604
1601	51.8276762402	9.9869451697	38.1853785901
1602	70.3250316589	15.5761924863	14.0987758548
1603	55.9167750325	8.6475942783	35.4356306892
1604	55.648358171	43.3616687512	0.9899730778
1605	68.5961410512	4.2581503659	27.1457085828
1606	53.5043518094	11.2230874943	35.2725606963
1607	57.2966507177	8.6722488038	34.0311004785
1608	78.2058789085	16.0089003396	5.7852207518
1609	66.7942583732	2.1052631579	31.1004784689
1610	56.6530493143	36.6063612489	6.7405894368
1611	81.1049362537	7.126511932	11.7685518143
1612	59.0711175617	6.8940493469	34.0348330914
1613	57.800511509	8.1202046036	34.0792838875
1614	56.3672922252	8.3109919571	35.3217158177
1615	59.8862019915	6.7567567568	33.3570412518
1616	94.0368481658	4.3551570982	1.607994736
1617	62.8817541112	5.090054816	32.0281910728
1618	78.9633038634	19.0868354124	1.9498607242
1619	67.993754879	3.3567525371	28.6494925839
1620	59.0733590734	7.6576576577	33.268983269
1621	56.5629228687	8.1867388363	35.250338295
1622	80.1977705861	18.417835311	1.3843941028
1623	64.0040962622	8.5509472606	27.4449564772
1624	64.3231555497	33.5965142183	2.080330232
1625	51.8321119254	9.8600932712	38.3077948035
1626	62.6373626374	5.641025641	31.7216117216
1627	67.2552166934	3.4510433387	29.2937399679
1628	67.9289940828	18.3431952663	13.7278106509
1629	60.7585139319	5.8823529412	33.3591331269
1630	79.0074281408	17.3107977177	3.6817741415
1631	51.1943793911	11.8969555035	36.9086651054
1632	52.9609690444	9.4212651413	37.6177658143
1633	65.953307393	2.2373540856	31.8093385214
1634	69.7302240512	8.6877000457	21.5820759031
1635	68.4	3.04	28.56
1636	73.9206594539	20.8655332303	5.2138073158
1637	60.9388839681	4.7829937998	34.2781222321
1638	69.4783032667	11.6040955631	18.9176011702
1639	58.1117021277	7.7792553192	34.1090425532
1640	79.4041821828	14.6448009166	5.9510169006
1641	83.350071736	14.3758967001	2.2740315639
1642	64.085106383	4	31.914893617
1643	64	7.5454545455	28.4545454545
1644	83.1616226658	11.5260785576	5.3122987766
1645	54.0395933654	10.3263777421	35.6340288925
1646	70.0995973723	20.0678109769	9.8325916508
1647	75.7693016399	17.8551686014	6.3755297586
1648	70.9081022295	11.0929853181	17.9989124524
1649	56.233933162	8.6118251928	35.1542416452
1650	64.4834735943	32.5527503354	2.9637760703
1651	74.5148771022	7.3738680466	18.1112548512
1652	56.5130260521	8.2832331329	35.203740815
1653	46.2050599201	5.4593874834	48.3355525965
1654	75.8629819626	21.5853053119	2.5517127255
1655	97.2341547969	0.2110181626	2.5548270405
1656	62.7533783784	4.5608108108	32.6858108108
1657	57.1933962264	8.7853773585	34.0212264151
1658	59.1508052709	6.8081991215	34.0409956076
1659	58.658008658	7.0707070707	34.2712842713
1660	83.9732027828	11.9814480804	4.0453491368
1661	58.3791208791	7.4862637363	34.1346153846
1662	75.2262166789	17.7794081683	6.9943751529
1663	62.2988505747	5.4406130268	32.2605363985
1664	67.0071501532	1.4300306435	31.5628192033
1665	51.951951952	26.8554268554	21.1926211926
1666	75.2472527473	20.3777472527	4.375
1667	60.1965601966	5.6511056511	34.1523341523
1668	61.1377655929	6.5798492118	32.2823851953
1669	66.8717948718	1.4358974359	31.6923076923
1670	78.9170506912	7.3348694316	13.7480798771
1671	60.7920792079	6.9306930693	32.2772277228
1672	67.7111196026	9.9732518151	22.3156285823
1673	57.4572127139	8.4963325183	34.0464547677
1674	60.1194921583	6.3480209111	33.5324869305
1675	54.892601432	9.4868735084	35.6205250597
1676	68.5992217899	22.0103761349	9.3904020752
1677	70.3682161872	27.6945103127	1.9372735001
1678	61.5666178624	6.0029282577	32.4304538799
1679	57.4803149606	6.0367454068	36.4829396325
1680	67.4714104193	7.8780177891	24.6505717916
1681	50.7835746876	22.5153739337	26.7010513787
1682	67.4291938998	0.6535947712	31.917211329
1683	60.9275730623	7.1156289708	31.956797967
1684	64.6484375	2.63671875	32.71484375
1685	56.34765625	5.46875	38.18359375
1686	51.5086206897	11.1530172414	37.338362069
1687	54.7200878156	9.9890230516	35.2908891328
1688	68.7386233399	29.7883098497	1.4730668105
1689	66.078184111	7.3139974779	26.6078184111
1690	68.6468646865	2.7227722772	28.6303630363
1691	71.8908210434	18.0277349769	10.0814439797
1692	61.9537275064	4.7129391602	33.3333333333
1693	61.2510154346	5.3614947197	33.3874898457
1694	56.7415730337	8.6142322097	34.6441947566
1695	72.2497249725	25.797579758	1.9526952695
1696	60.5321507761	6.2823355506	33.1855136733
1697	65.0980392157	2.4509803922	32.4509803922
1698	60.2021478206	7.3910296905	32.4068224889
1699	60.9491525424	6.7118644068	32.3389830508
1700	81.9765240439	16.6082923135	1.4151836426
1701	62.6892792247	10.1756511205	27.1350696548
1702	66.7211774325	3.4341782502	29.8446443173
1703	82.6837467066	12.4829653857	4.8332879077
1704	52.5238744884	9.4815825375	37.9945429741
1705	63.144963145	4.6683046683	32.1867321867
1706	63.460268545	15.5403918116	20.9993396434
1707	68.9450222883	18.6924219911	12.3625557207
1708	56.6611387507	9.2868988391	34.0519624102
1709	65.4517843584	4.4039483675	30.1442672741
1710	63.3353107443	34.5674704261	2.0972188296
1711	73.2751599767	20.9307737056	5.7940663176
1712	65.3708133971	5.9210526316	28.7081339713
1713	57.2727272727	8.6060606061	34.1212121212
1714	65.9808751087	24.8623587366	9.1567661547
1715	62.6449643947	32.512716175	4.8423194303
1716	71.9656837467	26.0137827575	2.0205334959
1717	61.8274978651	4.7822374039	33.390264731
1718	62.0836891546	4.6968403074	33.219470538
1719	70.862541908	18.469978665	10.667479427
1720	54.1418516513	10.2328099621	35.6253383866
1721	69.9951760733	18.523878437	11.4809454896
1722	59.7126795753	7.6202373517	32.6670830731
1723	68.5417159064	22.666036398	8.7922476956
1724	80.4986642921	12.1994657168	7.3018699911
1725	60.540872772	7.4370006146	32.0221266134
1726	70.6304868316	2.3144453312	27.0550678372
1727	68.3644189383	3.8737446198	27.7618364419
1728	54.0342298289	10.7579462103	35.2078239609
1729	53.9106145251	10.1675977654	35.9217877095
1730	57.0789865872	7.3770491803	35.5439642325
1731	74.4406196213	12.5932300631	12.9661503155
1732	55.3596614951	8.3215796897	36.3187588152
1733	70.0200265286	28.8434029494	1.136570522
1734	71.0169855945	24.6828639002	4.3001505053
1735	57.2834645669	8.1364829396	34.5800524934
1736	67.0071501532	1.4300306435	31.5628192033
1737	87.9561517381	2.6683975191	9.3754507428
1738	63.7750238322	3.1458531935	33.0791229743
1739	64.9572649573	2.849002849	32.1937321937
1740	96.7003445658	2.0995152719	1.2001401624
1741	73.2265446224	24.6104391413	2.1630162362
1742	64.5833333333	4	31.4166666667
1743	86.5448329711	12.2670774685	1.1880895604
1744	61.0894941634	6.9390402075	31.9714656291
1745	69.4015444015	11.8082368082	18.7902187902
1746	57.7648766328	7.3294629898	34.9056603774
1747	39.7972116603	16.1385720321	44.0642163076
1748	67.4528301887	3.5377358491	29.0094339623
1749	62.3089983022	4.6689303905	33.0220713073
1750	61.1969111969	6.9498069498	31.8532818533
1751	62.8647214854	4.1556145004	32.9796640141
1752	46.2848297214	3.4055727554	50.3095975232
1753	69.3188854489	11.6099071207	19.0712074303
1754	78.4006171252	15.8909745436	5.7084083312
1755	61.1031518625	6.3037249284	32.5931232092
1756	50.8072174739	11.9658119658	37.2269705603
1757	81.3981518682	17.6634333926	0.9384147391
1758	63.8418079096	11.9078661452	24.2503259452
1759	71.4949651433	16.2664601084	12.2385747483
1760	61.6019818332	5.1197357556	33.2782824112
1761	66.3390663391	3.6036036036	30.0573300573
1762	65.9514925373	2.6119402985	31.4365671642
1763	57.9254930606	7.2315558802	34.8429510592
1764	58.8066139468	7.0452911574	34.1480948958
1765	63.6048526863	4.0727902946	32.3223570191
1766	68.7099530115	25.0106791969	6.2793677915
1767	61.6484440706	4.9621530698	33.3894028595
1768	57.7168367347	8.1632653061	34.1198979592
1769	67.1844660194	1.8446601942	30.9708737864
1770	59.7916666667	6.9444444444	33.2638888889
1771	79.3645990923	9.6822995461	10.9531013616
1772	70.0406687754	8.8115680072	21.1477632174
1773	67.335243553	13.6262336835	19.0385227635
1774	54.4522396114	10.14570966	35.4020507285
1775	55.6311881188	9.0346534654	35.3341584158
1776	60.5514507118	38.6965710447	0.7519782434
1777	73.7234363984	24.1262967066	2.150266895
1778	73.3735958449	24.9571204252	1.6692837299
1779	66.478646253	3.6261079774	29.8952457695
1780	57.1178529755	8.8681446908	34.0140023337
1781	67.1890303624	1.7629774731	31.0479921645
1782	74.3186456958	23.0940088846	2.5873454196
1783	69.1368540602	14.7359454855	16.1272004543
1784	70.682830282	15.2647204354	14.0524492825
1785	61.744966443	4.9496644295	33.3053691275
1786	65.6990068755	4.2780748663	30.0229182582
1787	80.8008917853	16.7466986795	2.4524095352
1788	78.8664745437	5.7636887608	15.3698366955
1789	57.5163398693	7.4074074074	35.0762527233
1790	75.8861578266	12.9883570505	11.1254851229
1791	61.7582417582	5.9340659341	32.3076923077
1792	69.8189134809	9.7585513079	20.4225352113
1793	69.1608765366	26.3495456975	4.4895777659
1794	72.2166749875	16.8996505242	10.8836744883
1795	57.6368876081	7.4207492795	34.9423631124
1796	72.0092807425	24.1299303944	3.8607888631
1797	54.7981721249	26.9230769231	18.278750952
1798	72.6856835307	14.9892357374	12.325080732
1799	86.10589484	12.9898758981	0.9042292619
1800	72.0391807658	0.9795191451	26.981300089
1801	66.6666666667	1.4447884417	31.8885448916
1802	62.6755852843	6.220735786	31.1036789298
1803	74.0431006755	12.8980379543	13.0588613702
1804	84.8158518199	13.2834374327	1.9007107474
1805	64.4883920894	3.7833190026	31.728288908
1806	60.7585139319	5.8823529412	33.3591331269
1807	84.216920698	14.4908327811	1.2922465209
1808	61.9202603743	5.1261187958	32.9536208299
1809	61.1627906977	5.7364341085	33.1007751938
1810	75.3075698364	21.240411058	3.4520191055
1811	76.5957446809	0.0818330606	23.3224222586
1812	66.6666666667	2.0348837209	31.2984496124
1813	81.7287152884	17.119316448	1.1519682637
